"","X","Name","Location","Cuisine","Longitude","Latitude","Award","Explanation","Min_Price...","Max_Price...","Country"
"4723",4723,"Itacoa","Paris","Modern Cuisine",2.350765,48.8659971,"Bib Gourmand","Good food at moderate prices",29.575,61.516,"France"
"4724",4724,"Bistrotters","Paris","Modern Cuisine",2.3149935,48.8330076,"Bib Gourmand","Good food at moderate prices",46.137,46.137,"France"
"4725",4725,"La Table de Romain","Renescure","Classic Cuisine",2.3706243,50.7279114,"Bib Gourmand","Good food at moderate prices",26.026,39.039,"France"
"4726",4726,"Relais de l'Abbaye","Charlieu","Modern Cuisine",4.1726168,46.1555031,"Bib Gourmand","Good food at moderate prices",30.758,100.555,"France"
"4727",4727,"Le Clos St-Roch","Maussane-les-Alpilles","Market Cuisine",4.8074112,43.7204014,"Bib Gourmand","Good food at moderate prices",37.856,66.248,"France"
"4728",4728,"Ô Saveurs","Falaise","Modern Cuisine",-0.1962214,48.8965721,"Bib Gourmand","Good food at moderate prices",33.124,95.823,"France"
"4729",4729,"Le Saint-Eutrope","Clermont-Ferrand","Modern Cuisine",3.0824063,45.7813394,"Bib Gourmand","Good food at moderate prices",70.98,70.98,"France"
"4730",4730,"L'Hommage","Paris","Modern Cuisine",2.3629364,48.8223735,"Bib Gourmand","Good food at moderate prices",29.575,63.882,"France"
"4731",4731,"La Falène Bleue","Lannepax","Modern Cuisine",0.2271728,43.8000127,"Bib Gourmand","Good food at moderate prices",21.294,65.065,"France"
"4732",4732,"Le Bistrot","Bonnétage","Traditional Cuisine",6.7218532,47.1975824,"Bib Gourmand","Good food at moderate prices",28.392,63.882,"France"
"4733",4733,"C'la Vie","Orsan","Modern Cuisine",4.6653987,44.1297774,"Bib Gourmand","Good food at moderate prices",27.209,49.686,"France"
"4734",4734,"La Beaugravière","Mondragon","Traditional Cuisine",4.7121761,44.243922,"Bib Gourmand","Good food at moderate prices",23.66,177.45,"France"
"4735",4735,"La Cour de Rémi","Bermicourt","Traditional Cuisine",2.2291591,50.4064368,"Bib Gourmand","Good food at moderate prices",39.039,42.588,"France"
"4736",4736,"La Bartavelle","Argelès-sur-Mer","Creative",3.0226404,42.5469187,"Bib Gourmand","Good food at moderate prices",44.954,56.784,"France"
"4737",4737,"Jeux 2 Goûts","Châteauroux","Modern Cuisine",1.6941,46.81291,"Bib Gourmand","Good food at moderate prices",24.843,36.673,"France"
"4738",4738,"La Toq'","Nancy","Modern Cuisine",6.1789776,48.6962266,"Bib Gourmand","Good food at moderate prices",39.039,92.274,"France"
"4739",4739,"Bello Visto","Gassin","Traditional Cuisine",6.5858583,43.2289148,"Bib Gourmand","Good food at moderate prices",50.869,112.385,"France"
"4740",4740,"Maison Chabran - Le 45ème","Pont-de-l'Isère","Modern Cuisine",4.8711217,45.0041135,"Bib Gourmand","Good food at moderate prices",41.405,81.627,"France"
"4741",4741,"L'Altévic","Hattstatt","Modern Cuisine",7.2976271,48.0074099,"Bib Gourmand","Good food at moderate prices",28.392,112.385,"France"
"4742",4742,"Maison Gambert","Tain-l'Hermitage","Modern Cuisine",4.8608496,45.0746307,"Bib Gourmand","Good food at moderate prices",39.039,80.444,"France"
"4743",4743,"Domaine de Baulieu","Auch","Modern Cuisine",0.61742,43.643583,"Bib Gourmand","Good food at moderate prices",28.392,82.81,"France"
"4744",4744,"Les Coloquintes","Aubenas","Modern Cuisine",4.3943331,44.6255239,"Bib Gourmand","Good food at moderate prices",23.66,59.15,"France"
"4745",4745,"La Bergerie","Aragon","Modern Cuisine",2.3110884,43.2970504,"Bib Gourmand","Good food at moderate prices",41.405,41.405,"France"
"4746",4746,"Sur le Pont","Pont-Aven","Traditional Cuisine",-3.7479875,47.8553851,"Bib Gourmand","Good food at moderate prices",44.954,91.091,"France"
"4747",4747,"Mandoobar","Paris","Korean",2.3211699,48.87939,"Bib Gourmand","Good food at moderate prices",41.405,41.405,"France"
"4748",4748,"La Toupine","Brive-la-Gaillarde","Modern Cuisine",1.5315632,45.1670672,"Bib Gourmand","Good food at moderate prices",29.575,68.614,"France"
"4749",4749,"France et Fuchsias","Saint-Vaast-la-Hougue","Modern Cuisine, Country cooking",-1.2670618,49.58666,"Bib Gourmand","Good food at moderate prices",41.405,97.006,"France"
"4750",4750,"Hostellerie Saint-Clément","Vic-sur-Cère","Traditional Cuisine",2.64346,44.968426,"Bib Gourmand","Good food at moderate prices",39.039,108.836,"France"
"4751",4751,"L'Instant...","Montrabé","Modern Cuisine",1.5221149,43.6436558,"Bib Gourmand","Good food at moderate prices",23.66,74.529,"France"
"4752",4752,"Clamato","Paris","Seafood",2.3806195,48.8536111,"Bib Gourmand","Good food at moderate prices",53.235,53.235,"France"
"4753",4753,"Au Lion d'Or - Chez Théo","Rosenau","Modern Cuisine",7.53557,47.63575,"Bib Gourmand","Good food at moderate prices",41.405,78.078,"France"
"4754",4754,"Côté Bistro","Montlivault","Traditional Cuisine, Modern Cuisine",1.4455101,47.6412226,"Bib Gourmand","Good food at moderate prices",40.222,52.052,"France"
"4755",4755,"Le Bouchon Bourguignon","Tournus","Regional Cuisine",4.9077247,46.5656047,"Bib Gourmand","Good food at moderate prices",33.124,79.261,"France"
"4756",4756,"Épices et Tout","Alès","Modern Cuisine",4.0825847,44.1212885,"Bib Gourmand","Good food at moderate prices",24.843,47.32,"France"
"4757",4757,"Chez Davia","Nice","Regional Cuisine",7.2648092,43.6992114,"Bib Gourmand","Good food at moderate prices",70.98,70.98,"France"
"4758",4758,"Une Table à Deux","Toulouse","Modern Cuisine",1.4469377,43.5968455,"Bib Gourmand","Good food at moderate prices",26.026,80.444,"France"
"4759",4759,"Le Gavrinis","Baden","Modern Cuisine",-2.8981722,47.6232111,"Bib Gourmand","Good food at moderate prices",29.575,70.98,"France"
"4760",4760,"Café Lavinal","Pauillac","Traditional Cuisine",-0.7553902,45.1905701,"Bib Gourmand","Good food at moderate prices",34.307,67.431,"France"
"4761",4761,"L'Embellie","Sainte-Cécile","Modern Cuisine",4.6250769,46.3904152,"Bib Gourmand","Good food at moderate prices",41.405,61.516,"France"
"4762",4762,"Auberge de l'Île","L'Ile-Bouchard","Modern Cuisine",0.4255419,47.1200762,"Bib Gourmand","Good food at moderate prices",41.405,68.614,"France"
"4763",4763,"Au Bon Pichet","Sélestat","Traditional Cuisine, Country cooking",7.456646,48.258694,"Bib Gourmand","Good food at moderate prices",29.575,78.078,"France"
"4764",4764,"Cheval d'Or","Paris","Chinese, Asian",2.3873686,48.8757697,"Bib Gourmand","Good food at moderate prices",59.15,59.15,"France"
"4765",4765,"Auberge de l'Abbaye","Hambye","Modern Cuisine",-1.2674941,48.9242152,"Bib Gourmand","Good food at moderate prices",34.307,94.64,"France"
"4766",4766,"La Table","Tourtour","Modern Cuisine",6.3032316,43.588977,"Bib Gourmand","Good food at moderate prices",34.307,118.3,"France"
"4767",4767,"L'Hibiscus","Orléans","Modern Cuisine",1.9111469,47.9002687,"Bib Gourmand","Good food at moderate prices",41.405,49.686,"France"
"4768",4768,"Le Lisita","Nîmes","Modern Cuisine",4.3593103,43.8354693,"Bib Gourmand","Good food at moderate prices",30.758,40.222,"France"
"4769",4769,"Ô en Couleur","Oucques","Modern Cuisine",1.295531,47.8229643,"Bib Gourmand","Good food at moderate prices",35.49,92.274,"France"
"4770",4770,"Les Reflets","La Roche-sur-Yon","Modern Cuisine",-1.44963,46.66502,"Bib Gourmand","Good food at moderate prices",59.15,69.797,"France"
"4771",4771,"La Table d'Auzeville","Auzeville-Tolosane","Classic Cuisine",1.4807838,43.5285427,"Bib Gourmand","Good food at moderate prices",31.941,82.81,"France"
"4772",4772,"Le Bourbon","Yssingeaux","Country cooking",4.1242798,45.1439578,"Bib Gourmand","Good food at moderate prices",22.477,76.895,"France"
"4773",4773,"L'Océanide","Nantes","Seafood",-1.5551373,47.2205946,"Bib Gourmand","Good food at moderate prices",27.209,117.117,"France"
"4774",4774,"Pica Pica","Béziers","Mediterranean Cuisine",3.2155488,43.3413262,"Bib Gourmand","Good food at moderate prices",29.575,59.15,"France"
"4775",4775,"L'Aigle d'Or","Azay-le-Rideau","Modern Cuisine",0.4628505,47.2619857,"Bib Gourmand","Good food at moderate prices",40.222,75.712,"France"
"4776",4776,"Le Bistro Urbain","Montpellier","Modern Cuisine",3.8730307,43.6087269,"Bib Gourmand","Good food at moderate prices",28.392,55.601,"France"
"4777",4777,"Le Brézoune","Ploufragan","Modern Cuisine",-2.7921485,48.4891496,"Bib Gourmand","Good food at moderate prices",23.66,76.895,"France"
"4778",4778,"Rhizome","Compiègne","Modern Cuisine",2.8263593,49.4182861,"Bib Gourmand","Good food at moderate prices",24.843,50.869,"France"
"4779",4779,"Le Carillon","Liessies","Traditional Cuisine",4.0821925,50.1180651,"Bib Gourmand","Good food at moderate prices",44.954,44.954,"France"
"4780",4780,"L'Émotion","Puy-en-Velay","Modern Cuisine",3.8887,45.04357,"Bib Gourmand","Good food at moderate prices",20.111,68.614,"France"
"4781",4781,"SaQuaNa","Honfleur","Creative, Modern Cuisine",0.2329297,49.4215413,"Bib Gourmand","Good food at moderate prices",26.026,65.065,"France"
"4782",4782,"Ti-Coz","Quimper","Traditional Cuisine",-4.0725792,48.0423858,"Bib Gourmand","Good food at moderate prices",41.405,76.895,"France"
"4783",4783,"Auberge des Tilleuls","Messigny-et-Vantoux","Traditional Cuisine",5.0172803,47.4064922,"Bib Gourmand","Good food at moderate prices",30.758,40.222,"France"
"4784",4784,"Au Coin des Halles","Langeais","Modern Cuisine",0.4070622,47.3248978,"Bib Gourmand","Good food at moderate prices",41.405,85.176,"France"
"4785",4785,"Auberge La Camarette","Pernes-les-Fontaines","Market Cuisine, Country cooking",5.0653307,44.0107512,"Bib Gourmand","Good food at moderate prices",44.954,44.954,"France"
"4786",4786,"Sodade","Chaudes-Aigues","Modern Cuisine",3.0032348,44.8516289,"Bib Gourmand","Good food at moderate prices",41.405,86.359,"France"
"4787",4787,"Le Clos Monteils","Monteils","Traditional Cuisine",1.5661065,44.173642,"Bib Gourmand","Good food at moderate prices",26.026,68.614,"France"
"4788",4788,"La Table d'Inomoto","Saint-André-de-Cubzac","Modern Cuisine",-0.4480447,44.9929768,"Bib Gourmand","Good food at moderate prices",21.294,49.686,"France"
"4789",4789,"L'Oseille","Paris","Traditional Cuisine",2.3378797,48.86888,"Bib Gourmand","Good food at moderate prices",37.856,67.431,"France"
"4790",4790,"Les Plaisirs","Peillon","Regional Cuisine",7.3819396,43.7779818,"Bib Gourmand","Good food at moderate prices",40.222,40.222,"France"
"4791",4791,"Auberge de Port Vallières","Fondettes","Traditional Cuisine, Modern Cuisine",0.6115117,47.3871058,"Bib Gourmand","Good food at moderate prices",28.392,88.725,"France"
"4792",4792,"Arkadia","Vallon-Pont-d'Arc","Creative",4.3949041,44.4079089,"Bib Gourmand","Good food at moderate prices",24.843,55.601,"France"
"4793",4793,"Le Bistrot de Berne","Lorgues","Traditional Cuisine",6.3658287,43.516077,"Bib Gourmand","Good food at moderate prices",41.405,57.967,"France"
"4794",4794,"Winstub À Côté","Sierentz","Regional Cuisine",7.4552974,47.6535372,"Bib Gourmand","Good food at moderate prices",35.49,56.784,"France"
"4795",4795,"Voyages des sens","Treffort","Modern Cuisine",5.387954,46.298183,"Bib Gourmand","Good food at moderate prices",26.026,82.81,"France"
"4796",4796,"Ô Saveurs","Saint-Brieuc","Modern Cuisine",-2.7663882,48.5058435,"Bib Gourmand","Good food at moderate prices",40.222,69.797,"France"
"4797",4797,"Les Flots","Châtelaillon-Plage","Modern Cuisine",-1.0934672,46.0750236,"Bib Gourmand","Good food at moderate prices",37.856,70.98,"France"
"4798",4798,"La Chaize Gourmande","La Chaize-Giraud","Market Cuisine",-1.81778,46.64788,"Bib Gourmand","Good food at moderate prices",24.843,41.405,"France"
"4799",4799,"Kokoro","Paris","Modern Cuisine",2.3518202,48.8464457,"Bib Gourmand","Good food at moderate prices",30.758,69.797,"France"
"4800",4800,"Bistrot Gourmand","Val-d'Isère","Traditional Cuisine",7.0091452,45.4496353,"Bib Gourmand","Good food at moderate prices",54.418,54.418,"France"
"4801",4801,"La Fleur de Sel","Cevins","Modern Cuisine",6.4527942,45.5895069,"Bib Gourmand","Good food at moderate prices",41.405,97.006,"France"
"4802",4802,"L'Arlatan","Arles","Mediterranean Cuisine",4.6271109,43.6783233,"Bib Gourmand","Good food at moderate prices",59.15,59.15,"France"
"4803",4803,"Le Jardin","Haguenau","Modern Cuisine",7.7919128,48.8106504,"Bib Gourmand","Good food at moderate prices",26.026,78.078,"France"
"4804",4804,"Bistrot Constant","Montech","Traditional Cuisine, Country cooking",1.2359375,43.9609802,"Bib Gourmand","Good food at moderate prices",29.575,46.137,"France"
"4805",4805,"La Colombe","Hyères","Traditional Cuisine",6.0991484,43.1262102,"Bib Gourmand","Good food at moderate prices",41.405,82.81,"France"
"4806",4806,"La Toile à Beurre","Ancenis","Modern Cuisine",-1.1755791,47.366459,"Bib Gourmand","Good food at moderate prices",29.575,70.98,"France"
"4807",4807,"Iida-Ya","Dole","Japanese",5.4948113,47.0938975,"Bib Gourmand","Good food at moderate prices",27.209,112.385,"France"
"4808",4808,"L'Interprète","Pau","Creative",-0.36702,43.29502,"Bib Gourmand","Good food at moderate prices",27.209,65.065,"France"
"4809",4809,"Le Vioben","Landéda","Seafood",-4.560557,48.5959192,"Bib Gourmand","Good food at moderate prices",29.575,101.738,"France"
"4810",4810,"La Forêt","Senonches","Modern Cuisine",1.0338828,48.5602808,"Bib Gourmand","Good food at moderate prices",22.477,82.81,"France"
"4811",4811,"Quai 17","Sète","Modern Cuisine",3.69648,43.40539,"Bib Gourmand","Good food at moderate prices",41.405,76.895,"France"
"4812",4812,"La Croix d'Or","Le Pin-la-Garenne","Traditional Cuisine",0.5461498,48.4408769,"Bib Gourmand","Good food at moderate prices",21.294,59.15,"France"
"4813",4813,"Au Bon Accueil","Paris","Modern Cuisine",2.2992616,48.8596272,"Bib Gourmand","Good food at moderate prices",43.771,100.555,"France"
"4814",4814,"Lai'Tcha","Paris","Asian",2.34425,48.863472,"Bib Gourmand","Good food at moderate prices",48.503,48.503,"France"
"4815",4815,"Le Moulin Fouret","Bernay","Modern Cuisine",0.5962514,49.0613415,"Bib Gourmand","Good food at moderate prices",40.222,75.712,"France"
"4816",4816,"Les Quatre Saisons","Le Frenz","Modern Cuisine",6.9506039,47.9255981,"Bib Gourmand","Good food at moderate prices",37.856,37.856,"France"
"4817",4817,"Le Capucin Gourmand","Vougy","Classic Cuisine",6.471287,46.0675732,"Bib Gourmand","Good food at moderate prices",41.405,82.81,"France"
"4818",4818,"Restaurant Anne & Matthieu Omont","Montmarault","Modern Cuisine",2.9562153,46.3190731,"Bib Gourmand","Good food at moderate prices",41.405,100.555,"France"
"4819",4819,"Bistrot des Anges","Le Cannet","Traditional Cuisine",7.0145284,43.5716685,"Bib Gourmand","Good food at moderate prices",41.405,117.117,"France"
"4820",4820,"La Poule d'Or","Puymirol","Traditional Cuisine",0.7973294,44.1870331,"Bib Gourmand","Good food at moderate prices",52.052,52.052,"France"
"4821",4821,"L'Auberge du Pas de Vent","Pouillon","Traditional Cuisine",-1.0052604,43.6014023,"Bib Gourmand","Good food at moderate prices",17.745,65.065,"France"
"4822",4822,"Le Théâtre","Epernay","Traditional Cuisine",3.9590644,49.0447913,"Bib Gourmand","Good food at moderate prices",33.124,76.895,"France"
"4823",4823,"Bistrot RG","Armentières","Traditional Cuisine",2.8824901,50.6863197,"Bib Gourmand","Good food at moderate prices",35.49,35.49,"France"
"4824",4824,"La Petite Ourse","Rennes","Market Cuisine",-1.6827619,48.1082357,"Bib Gourmand","Good food at moderate prices",22.477,29.575,"France"
"4825",4825,"Au Pont du Corbeau","Strasbourg","Alsatian",7.750496,48.5791113,"Bib Gourmand","Good food at moderate prices",40.222,65.065,"France"
"4826",4826,"Balsamique","Wambrechies","Modern Cuisine",3.0527574,50.6872452,"Bib Gourmand","Good food at moderate prices",41.405,52.052,"France"
"4827",4827,"Auberge du XIIème Siècle","Saché","Modern Cuisine, Traditional Cuisine",0.5434666,47.2464507,"Bib Gourmand","Good food at moderate prices",40.222,92.274,"France"
"4828",4828,"L'Atelier L'Art des Mets","Taillades","Traditional Cuisine, Market Cuisine",5.0806265,43.8438177,"Bib Gourmand","Good food at moderate prices",23.66,65.065,"France"
"4829",4829,"Auberge des Aryelets","Aulon","Traditional Cuisine",0.2961944,42.8511784,"Bib Gourmand","Good food at moderate prices",41.405,41.405,"France"
"4830",4830,"Arbequina","Thuir","Modern Cuisine",2.756809,42.6329065,"Bib Gourmand","Good food at moderate prices",22.477,56.784,"France"
"4831",4831,"L'Équilibre","Balma","Modern Cuisine, Market Cuisine",1.4984218,43.6095687,"Bib Gourmand","Good food at moderate prices",31.941,66.248,"France"
"4832",4832,"Le Coq d'Or","Chénérailles","Modern Cuisine",2.1771463,46.1116433,"Bib Gourmand","Good food at moderate prices",31.941,70.98,"France"
"4833",4833,"Mets et Vins","Bourg-en-Bresse","Modern Cuisine",5.2272856,46.2032302,"Bib Gourmand","Good food at moderate prices",31.941,68.614,"France"
"4834",4834,"Les Grands Arbres - Verte Vallée","Munster","Modern Cuisine",7.1425936,48.0414345,"Bib Gourmand","Good food at moderate prices",26.026,68.614,"France"
"4835",4835,"La Télécabine","Chamonix-Mont-Blanc","Traditional Cuisine",6.870587,45.92304,"Bib Gourmand","Good food at moderate prices",31.941,88.725,"France"
"4836",4836,"La Pointe du Cap Coz","Fouesnant","Modern Cuisine, Seafood",-3.9730052,47.8910288,"Bib Gourmand","Good food at moderate prices",41.405,141.96,"France"
"4837",4837,"Chai l'amère Kolette","Kervignac","Modern Cuisine",-3.2859187,47.7568166,"Bib Gourmand","Good food at moderate prices",23.66,76.895,"France"
"4838",4838,"L'Aubépine","Aubenas","Modern Cuisine",4.3873168,44.6199281,"Bib Gourmand","Good food at moderate prices",29.575,61.516,"France"
"4839",4839,"Ô Moulin","Carsac-Aillac","Modern Cuisine",1.2729073,44.8407878,"Bib Gourmand","Good food at moderate prices",41.405,83.993,"France"
"4840",4840,"Côté Bastide","Sainte-Foy-la-Grande","Modern Cuisine",0.2223091,44.8403448,"Bib Gourmand","Good food at moderate prices",35.49,43.771,"France"
"4841",4841,"Le Vauban","Cherbourg-en-Cotentin","Modern Cuisine, Classic Cuisine",-1.6214966,49.640044,"Bib Gourmand","Good food at moderate prices",41.405,68.614,"France"
"4842",4842,"L'As des Neiges","Les Gets","Modern Cuisine",6.6665858,46.1570565,"Bib Gourmand","Good food at moderate prices",40.222,65.065,"France"
"4843",4843,"La Capitelle","Mirmande","Modern Cuisine",4.8351722,44.6990102,"Bib Gourmand","Good food at moderate prices",23.66,52.052,"France"
"4844",4844,"La Table de Léo","Saint-Avit-Sénieur","Modern Cuisine",0.8159677,44.7746774,"Bib Gourmand","Good food at moderate prices",41.405,52.052,"France"
"4845",4845,"Jouvence","Paris","Modern Cuisine",2.3824694,48.8502734,"Bib Gourmand","Good food at moderate prices",29.575,65.065,"France"
"4846",4846,"1er Mets","Annecy","Modern Cuisine",6.127509,45.8990376,"Bib Gourmand","Good food at moderate prices",41.405,62.699,"France"
"4847",4847,"Au Fil des Saisons","Étupes","Modern Cuisine",6.8644355,47.5058772,"Bib Gourmand","Good food at moderate prices",37.856,81.627,"France"
"4848",4848,"Chez Michel","Paris","Traditional Cuisine",2.3521222,48.8795129,"Bib Gourmand","Good food at moderate prices",37.856,44.954,"France"
"4849",4849,"Le Saint Joseph","La Garenne-Colombes","Modern Cuisine",2.240886,48.9073319,"Bib Gourmand","Good food at moderate prices",44.954,44.954,"France"
"4850",4850,"Le Patio by Lou Caléou","Sommières","Modern Cuisine, Market Cuisine",4.0878753,43.7818255,"Bib Gourmand","Good food at moderate prices",29.575,80.444,"France"
"4851",4851,"Chez Mon Jules","Vesc","Country cooking",5.151026,44.521423,"Bib Gourmand","Good food at moderate prices",40.222,69.797,"France"
"4852",4852,"Le Gantxo","Guiche","Modern Cuisine",-1.1974514,43.5212561,"Bib Gourmand","Good food at moderate prices",39.039,55.601,"France"
"4853",4853,"Winstub Arnold","Itterswiller","Alsatian, Traditional Cuisine",7.4277058,48.3639658,"Bib Gourmand","Good food at moderate prices",29.575,78.078,"France"
"4854",4854,"L'Oustalet Maïanen","Maillane","Traditional Cuisine",4.7825229,43.8311951,"Bib Gourmand","Good food at moderate prices",41.405,70.98,"France"
"4855",4855,"La Corniche","San-Martino-di-Lota","Corsican",9.4347259,42.7347741,"Bib Gourmand","Good food at moderate prices",41.405,94.64,"France"
"4856",4856,"Le Clos aux Roses","Chédigny","Traditional Cuisine",0.9991615,47.2087675,"Bib Gourmand","Good food at moderate prices",23.66,70.98,"France"
"4857",4857,"Bistrot du Pollet","Dieppe","Seafood, Traditional Cuisine",1.083655,49.927124,"Bib Gourmand","Good food at moderate prices",37.856,53.235,"France"
"4858",4858,"Au Raisin d'Or","Zimmerbach","Traditional Cuisine",7.2340804,48.0741413,"Bib Gourmand","Good food at moderate prices",20.111,62.699,"France"
"4859",4859,"Restaurant de la Gare","Ploubalay","Traditional Cuisine",-2.1445203,48.5802845,"Bib Gourmand","Good food at moderate prices",26.026,82.81,"France"
"4860",4860,"Le Bistrot d'à Côté","Clermont-Ferrand","Modern Cuisine",3.0811003,45.7778951,"Bib Gourmand","Good food at moderate prices",21.294,67.431,"France"
"4861",4861,"Le Colvert","Saint-Lieux-lès-Lavaur","Modern Cuisine",1.7592759,43.7647665,"Bib Gourmand","Good food at moderate prices",21.294,70.98,"France"
"4862",4862,"Madame","Nancy","Modern Cuisine",6.1781092,48.7004448,"Bib Gourmand","Good food at moderate prices",28.392,65.065,"France"
"4863",4863,"Auberge La Gaillotière","Château-Thébaud","Traditional Cuisine",-1.43327,47.13114,"Bib Gourmand","Good food at moderate prices",23.66,39.039,"France"
"4864",4864,"L'Espérance - Stéphane Carbone","Hérouville-Saint-Clair","Modern Cuisine",-0.3189408,49.2005771,"Bib Gourmand","Good food at moderate prices",29.575,63.882,"France"
"4865",4865,"Le Pélican","Geneston","Modern Cuisine",-1.5131743,47.0561382,"Bib Gourmand","Good food at moderate prices",37.856,65.065,"France"
"4866",4866,"La Table d'Antoine","Vichy","Modern Cuisine",3.4219482,46.1248938,"Bib Gourmand","Good food at moderate prices",41.405,93.457,"France"
"4867",4867,"Le Bon Accueil","Richardménil","Modern Cuisine",6.1660349,48.5915762,"Bib Gourmand","Good food at moderate prices",41.405,56.784,"France"
"4868",4868,"L'Atelier","Périgueux","Modern Cuisine",0.7208709,45.1856667,"Bib Gourmand","Good food at moderate prices",44.954,91.091,"France"
"4869",4869,"Café A","Uriage-les-Bains","Modern Cuisine, Creative",5.8315318,45.1417508,"Bib Gourmand","Good food at moderate prices",41.405,57.967,"France"
"4870",4870,"Aux Trois Pastoureaux","Châteaudun","Traditional Cuisine",1.3299006,48.0680368,"Bib Gourmand","Good food at moderate prices",40.222,76.895,"France"
"4871",4871,"Akashon","Chamonix-Mont-Blanc","Modern Cuisine",6.8700563,45.9177584,"Bib Gourmand","Good food at moderate prices",40.222,76.895,"France"
"4872",4872,"L'Assiette au Jardin","Noirmoutier-en-l'Île","Modern Cuisine",-2.2426451,47.0007779,"Bib Gourmand","Good food at moderate prices",41.405,59.15,"France"
"4873",4873,"Le Médiéval","Puy-l'Évêque","Modern Cuisine",1.1379741,44.5038632,"Bib Gourmand","Good food at moderate prices",20.111,42.588,"France"
"4874",4874,"La Table des Armaillis","Les Saisies","Modern Cuisine, Country cooking",6.5439589,45.7577231,"Bib Gourmand","Good food at moderate prices",40.222,81.627,"France"
"4875",4875,"Le Bistrot Pontarlier","Port-Lesney","Traditional Cuisine, Cuisine from Franche-Comté",5.8234481,47.0035036,"Bib Gourmand","Good food at moderate prices",41.405,59.15,"France"
"4876",4876,"La Ruche","Saint-Péray","Modern Cuisine",4.8413832,44.9436083,"Bib Gourmand","Good food at moderate prices",33.124,46.137,"France"
"4877",4877,"A Mandria di Pigna","Pigna","Corsican",8.90319,42.59878,"Bib Gourmand","Good food at moderate prices",41.405,76.895,"France"
"4878",4878,"Côté Saisons","Laroque-des-Albères","Modern Cuisine",2.9358838,42.5224669,"Bib Gourmand","Good food at moderate prices",41.405,53.235,"France"
"4879",4879,"Au Bon Accueil","Juvigny-sous-Andaine","Creative",-0.508416,48.551617,"Bib Gourmand","Good food at moderate prices",27.209,74.529,"France"
"4880",4880,"L'Évidence","Dijon","Modern Cuisine",5.04689,47.3217416,"Bib Gourmand","Good food at moderate prices",31.941,57.967,"France"
"4881",4881,"Cheval Blanc","Feldbach","Traditional Cuisine, Market Cuisine",7.2648374,47.5358312,"Bib Gourmand","Good food at moderate prices",37.856,67.431,"France"
"4882",4882,"L'Espérance","Bandol","Modern Cuisine",5.7572062,43.136773,"Bib Gourmand","Good food at moderate prices",46.137,88.725,"France"
"4883",4883,"O'Plaisir des Sens","La Roque-Gageac","Modern Cuisine",1.21018,44.81262,"Bib Gourmand","Good food at moderate prices",41.405,100.555,"France"
"4884",4884,"Le Beaujolais","Belleville","Traditional Cuisine",4.7301644,46.1126155,"Bib Gourmand","Good food at moderate prices",24.843,70.98,"France"
"4885",4885,"Auberge du Prieuré Normand","Gasny","Traditional Cuisine",1.6067163,49.0894582,"Bib Gourmand","Good food at moderate prices",41.405,76.895,"France"
"4886",4886,"Le Jean Moulin","Lyon","Modern Cuisine",4.8477261,45.7683408,"Bib Gourmand","Good food at moderate prices",34.307,48.503,"France"
"4887",4887,"Auberge des Deux Magots","La Roche-Bernard","Modern Cuisine",-2.3025745,47.518524,"Bib Gourmand","Good food at moderate prices",29.575,65.065,"France"
"4888",4888,"L'Artichaut","Montpellier","Modern Cuisine",3.8755226,43.61037,"Bib Gourmand","Good food at moderate prices",33.124,52.052,"France"
"4889",4889,"L'Alicanta","Le Rozier","Modern Cuisine",3.2093038,44.1904313,"Bib Gourmand","Good food at moderate prices",37.856,49.686,"France"
"4890",4890,"Côté Saveurs","Villefranche-de-Rouergue","Modern Cuisine",2.0306766,44.3545763,"Bib Gourmand","Good food at moderate prices",28.392,78.078,"France"
"4891",4891,"Hostellerie d'Héloïse","Cluny","Traditional Cuisine",4.6652795,46.4254309,"Bib Gourmand","Good food at moderate prices",41.405,65.065,"France"
"4892",4892,"Le Vert d'O","Saint-Gildas-de-Rhuys","Modern Cuisine",-2.8447719,47.5123565,"Bib Gourmand","Good food at moderate prices",41.405,70.98,"France"
"4893",4893,"L'Épicurien","Albi","Modern Cuisine",2.148724,43.9245387,"Bib Gourmand","Good food at moderate prices",27.209,69.797,"France"
"4894",4894,"Auberge Pyrénées Cévennes","Paris","Traditional Cuisine",2.3685454,48.8680983,"Bib Gourmand","Good food at moderate prices",44.954,88.725,"France"
"4895",4895,"Le Malu","Vendôme","Modern Cuisine",1.063564,47.7821898,"Bib Gourmand","Good food at moderate prices",26.026,53.235,"France"
"4896",4896,"La Fleur de Sel","Honfleur","Modern Cuisine",0.2323132,49.4221162,"Bib Gourmand","Good food at moderate prices",41.405,92.274,"France"
"4897",4897,"Racines","Étaples","Modern Cuisine",1.6354079,50.5146141,"Bib Gourmand","Good food at moderate prices",29.575,49.686,"France"
"4898",4898,"La Merenda","Nice","Provençal",7.2730239,43.696531,"Bib Gourmand","Good food at moderate prices",52.052,52.052,"France"
"4899",4899,"Le Rabelais","Saint-Chamas","Market Cuisine",5.03234,43.5501,"Bib Gourmand","Good food at moderate prices",37.856,59.15,"France"
"4900",4900,"L'Auberge","Caëstre","Modern Cuisine",2.6403767,50.7538583,"Bib Gourmand","Good food at moderate prices",23.66,57.967,"France"
"4901",4901,"Nino","Toulouse","Modern Cuisine",1.4406884,43.6008872,"Bib Gourmand","Good food at moderate prices",37.856,49.686,"France"
